GameID,League Index,League Name,Age,Hours Per Week,Total Hours,APM,SelectByHotkeys,Hotkeys Used Per Minute,AssignToHotkeys,Hotkeys Assigned Per Minute,Unique Hotkeys,MinimapAttacks,Minimap Attacks Per Minute,MinimapRightClicks,Minimap Right Clicks Per Minute,NumberOfPACs,PACs Per Minute,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,Workers Made Per Minute,Unique Units Made,ComplexUnitsMade,Complex Units Made Per Minute,ComplexAbilitiesUsed,Complex Abilities Used Per Minute,Column2
204,3,Gold,18,8,600,62.2194,0.001099196,5.83673076,0.000321716,1.70831196,0,4.02E-05,0.213462,0.000201072,1.06769232,0.002386059,12.66997329,44.3164,90.8989,4.5393,14,0.00071046,3.7725426,7,0,0,0.00010724,0.5694444,3023.749764
209,3,Gold,20,6,150,72.141,0.001237902,6.57325962,0.000393878,2.09149218,5,1.88E-05,0.099828,0.000271963,1.44412353,0.003376097,17.92707507,45.9164,68.8778,3.7528,24,0.00079713,4.2327603,8,0.000121915,0.64736865,0.00035637,1.8923247,10048.24416
230,3,Gold,24,10,200,87.162,0.000398548,2.11628988,6.64E-05,0.352584,1,0.000387477,2.05750287,0.00087459,4.6440729,0.002634842,13.99101102,38.8354,60.0168,6.1975,21,0.0011181,5.937111,7,0,0,3.32E-05,0.176292,936.11052
257,3,Gold,17,8,100,98.634,0.002241685,11.90334735,6.52E-05,0.346212,3,3.91E-05,0.207621,0.000430091,2.28378321,0.003101866,16.47090846,52.4388,70.9076,5.1849,19,0.0014336,7.612416,7,0.000312793,1.66093083,0.00014336,0.7612416,4042.192896
260,3,Gold,35,14,1300,38.6472,0.000264364,1.40377284,0.000107704,0.57190824,0,9.79E-06,0.0519849,0.00015666,0.8318646,0.002457604,13.04987724,54.496,100.988,2.9482,20,0.00054831,2.9115261,7,0,0,0,0,0
290,3,Gold,31,12,300,72.0948,0.003530229,18.74551599,0.000104239,0.55350909,1,3.47E-05,0.184257,0.000319666,1.69742646,0.00228631,12.1403061,73.9634,89.1793,3.7356,37,0.00042391,2.2509621,7,0,0,0,0,0
321,3,Gold,30,12,500,62.898,0.002032802,10.79417862,0.0004158,2.207898,6,0,0,1.16E-05,0.061596,0.004019404,21.34303524,58.5591,60.3678,2.454,26,0.00072765,3.8638215,6,0,0,8.09E-05,0.429579,2281.06449
342,3,Gold,22,10,200,87.2484,0.000250529,1.33030899,5.57E-05,0.295767,0,0,0,0.000194856,1.03468536,0.003423895,18.18088245,27.2787,49.9512,4.7967,17,0.00055673,2.9562363,3,0,0,0.00019486,1.0347066,5494.292046
378,3,Gold,19,20,730,91.308,0.003788959,20.11937229,0.000383354,2.03560974,4,3.57E-05,0.189567,0.00022288,1.1834928,0.003093574,16.42687794,42.0578,78.6052,4.4265,21,0.00074888,3.9765528,5,0,0,0,0,0
384,3,Gold,22,40,480,108.4692,0.002186696,11.61135576,0.000441014,2.34178434,3,0.000275634,1.46361654,0.000128629,0.68301999,0.003371922,17.90490582,32.7104,56.654,5.4251,23,0.00098309,5.2202079,6,0,0,0,0,0
396,3,Gold,19,28,360,99.2874,0.001925926,10.22666706,0.000207407,1.10133117,7,0,0,0.000355556,1.88800236,0.003155556,16.75600236,53.9434,60.7887,5.1268,18,0.0013926,7.394706,7,0.000474074,2.51733294,0.00016296,0.8653176,4594.836456
401,3,Gold,19,12,480,52.8438,0.001540674,8.18097894,0.000366827,1.94785137,4,7.34E-05,0.389754,8.80E-05,0.46728,0.00256779,13.6349649,65.0345,82.24,3.44,20,0.0011445,6.077295,6,0,0,0.00017608,0.9349848,4964.769288
426,3,Gold,18,24,400,83.376,0.000518938,2.75556078,0.000120333,0.63896823,5,1.50E-05,0.07965,0.00081225,4.3130475,0.002955687,15.69469797,58.8878,67.0636,5.2875,29,0.0005039,2.675709,7,0,0,0,0,0
436,3,Gold,18,12,450,78.825,4.55E-05,0.241605,0.000204732,1.08712692,3,0,0,0.000636943,3.38216733,0.003184713,16.91082603,45.6978,72.9714,4.6786,7,0.00034122,1.8118782,4,0,0,0,0,0
439,3,Gold,25,20,800,76.5426,0.001061473,5.63642163,0.000250534,1.33033554,6,3.96E-05,0.210276,0.000415359,2.20555629,0.002749281,14.59868211,57.1442,82.9353,4.9448,23,0.00057359,3.0457629,6,0,0,0,0,0
444,3,Gold,22,12,100,66.8676,0.002616026,13.89109806,0.000321571,1.70754201,7,1.74E-05,0.092394,0.000338954,1.79984574,0.003050582,16.19859042,75.7029,75.5442,3.4274,19,0.00051278,2.7228618,7,0.000208587,1.10759697,0.00017382,0.9229842,4901.046102
449,3,Gold,21,2,50,37.2018,0.000396646,2.10619026,0.000113327,0.60176637,0,1.42E-05,0.075402,0.000155825,0.82743075,0.001572416,8.34952896,61.7455,139.2072,4.2072,18,0.00045331,2.4070761,6,0,0,0,0,0
512,3,Gold,27,6,120,58.6008,0.001649115,8.75680065,0.000376114,1.99716534,3,5.79E-05,0.307449,0.000231455,1.22902605,0.002112024,11.21484744,37.5,104.9863,4.6712,10,0.0010126,5.376906,4,0,0,0.00014466,0.7681446,4078.847826
527,3,Gold,23,4,400,156.9822,0.009796018,52.01685558,0.000299974,1.59286194,4,9.37E-06,0.0497547,0.000234355,1.24442505,0.003215344,17.07347664,34.9942,64.5831,6.5802,27,0.0010593,5.624883,6,0.000206232,1.09509192,0.00023435,1.2443985,6607.756035
547,3,Gold,16,56,1260,114.2112,3.56E-05,0.189036,5.34E-05,0.283554,2,3.56E-05,0.189036,0.001210654,6.42857274,0.002421308,12.85714548,35.4667,62.7353,8.7426,22,0.0014599,7.752069,6,0,0,0,0,0
569,3,Gold,32,20,250,76.0464,0.001613607,8.56825317,0.00043611,2.3157441,4,0,0,0.00019625,1.0420875,0.0019843,10.536633,66.9333,100.4835,7.1209,19,0.00045792,2.4315552,5,0,0,0,0,0
601,3,Gold,25,8,110,133.6512,0.003419363,18.15681753,0.000683873,3.63136563,4,0,0,0.000356803,1.89462393,0.003092293,16.42007583,39.5728,54.1154,7.2212,12,0.00098121,5.2102251,5,0,0,0,0,0
604,3,Gold,21,10,200,68.1486,0.00163942,8.7053202,0.000392537,2.08437147,0,2.31E-05,0.122661,2.31E-05,0.122661,0.004133186,21.94721766,29.3034,56.9832,2.7374,16,0.00076198,4.0461138,4,0,0,0.00011545,0.6130395,3255.239745
621,3,Gold,16,20,450,124.5054,0.003002681,15.94423611,0.000428954,2.27774574,5,0,0,0.000321716,1.70831196,0.003069705,16.30013355,32.0702,58.2533,6.821,21,0.0015952,8.470512,8,0.000174263,0.92533653,0.00013405,0.7118055,3779.687205
630,3,Gold,19,10,300,121.377,0.002363636,12.55090716,0.000439394,2.33318214,2,1.52E-05,0.080712,4.55E-05,0.241605,0.003166667,16.81500177,50.0769,52.6699,6.5837,27,0.001697,9.01107,6,0.000393939,2.09181609,0.00025758,1.3677498,7262.751438
633,3,Gold,16,8,92,100.3074,0.000140722,0.74723382,7.82E-05,0.415242,3,1.56E-05,0.082836,0.000234536,1.24538616,0.003877666,20.59040646,32.3401,58.0484,4.6694,15,0.0012821,6.807951,6,0,0,0,0,0
650,3,Gold,27,10,220,84.8274,0.001821677,9.67310487,0.000415973,2.20881663,2,0.000229503,1.21866093,0.000502037,2.66581647,0.002395433,12.71974923,37.6867,86.5868,6.4251,13,0.0017069,9.063639,6,0.000387286,2.05648866,0.00014344,0.7616664,4044.448584
652,3,Gold,17,8,730,114.2478,0.000791855,4.20475005,0.000113122,0.60067782,1,0,0,0.000113122,0.60067782,0.002036199,10.81221669,24.1509,79.037,10.2222,9,0.0012443,6.607233,4,0,0,7.54E-05,0.400374,2125.98594
654,3,Gold,26,8,730,93.5688,0.000646802,3.43451862,6.69E-05,0.355239,2,0,0,6.69E-05,0.355239,0.003367829,17.88317199,42.4533,65.1391,4.9669,17,0.001472,7.81632,5,0,0,0,0,0
681,3,Gold,28,12,500,48.0486,0.000844286,4.48315866,0.000114093,0.60583383,3,0,0,6.85E-05,0.363735,0.00157448,8.3604888,65.4706,114.4348,5.4203,10,0.0013007,6.906717,4,0,0,6.85E-05,0.363735,1931.43285
703,3,Gold,23,16,500,99.9318,0.002242241,11.90629971,0.0004167,2.212677,3,3.97E-05,0.210807,0.000496071,2.63413701,0.002797841,14.85653571,65.3429,73.7589,5.9858,13,0.001766,9.37746,5,0,0,0,0,0
713,3,Gold,20,20,500,133.8408,0.004806286,25.52137866,0.000397041,2.10828771,1,3.13E-05,0.166203,0.00033435,1.7753985,0.004231621,22.46990751,33.6436,47.2494,5.0049,31,0.00097171,5.1597801,7,0.000303005,1.60895655,3.13E-05,0.166203,882.53793
724,3,Gold,23,24,700,76.1916,0.001288028,6.83942868,0.000214671,1.13990301,1,3.07E-05,0.163017,0.000199338,1.05848478,0.002944063,15.63297453,47.9162,76.7083,4.3021,18,0.0011347,6.025257,6,0,0,1.53E-05,0.081243,431.40033
732,3,Gold,20,10,300,55.4748,7.80E-05,0.41418,7.80E-05,0.41418,4,9.36E-05,0.497016,0.00053062,2.8175922,0.002247331,11.93332761,41.7902,91.0556,4.5972,23,0.00042137,2.2374747,6,0,0,0,0,0
736,3,Gold,18,28,450,137.964,0.003995991,21.21871221,0.000359768,1.91036808,1,0,0,0.001015059,5.38996329,0.003096572,16.44279732,35.7,51.1701,7.3278,22,0.0013491,7.163721,8,0,0,0,0,0
765,3,Gold,23,8,96,82.458,0.002222133,11.79952623,0.000400384,2.12603904,6,0,0,4.00E-05,0.2124,0.00359345,19.0812195,53.8883,67.7326,3.7911,22,0.00053051,2.8170081,6,0,0,0,0,0
774,3,Gold,21,10,350,95.8032,0.001626243,8.63535033,0.000267169,1.41866739,4,4.65E-05,0.246915,0.000569185,3.02237235,0.003113094,16.53052914,37.2584,72.0896,5.3321,23,0.0010454,5.551074,6,0,0,0,0,0
780,3,Gold,19,28,100,86.1144,0.001083221,5.75190351,0.00014941,0.7933671,0,3.74E-05,0.198594,0.000361074,1.91730294,0.002415459,12.82608729,48.2487,77.4845,6.4175,13,0.00057274,3.0412494,5,0,0,0.00043578,2.3139918,12287.29646
792,3,Gold,17,8,120,69.5898,0.001306587,6.93797697,0.000499577,2.65275387,2,0,0,0.00021136,1.1223216,0.002699639,14.33508309,60.1714,84.5694,4.5872,19,0.0005284,2.805804,8,0.000240181,1.27536111,0.00033625,1.7854875,9480.938625
822,3,Gold,23,6,650,93.6108,0.001629286,8.65150866,0.000205496,1.09118376,6,1.47E-05,0.078057,0.000176139,0.93529809,0.003082433,16.36771923,44.689,64.7238,5.3048,17,0.00091005,4.8323655,6,0,0,7.34E-05,0.389754,2069.59374
833,3,Gold,23,16,300,125.7312,0.00267441,14.2011171,0.000573088,3.04309728,8,0,0,0.000362956,1.92729636,0.004355467,23.12752977,25.1253,57.0965,4.8816,24,0.00097425,5.1732675,9,0,0,0,0,0
843,3,Gold,22,20,300,63.7248,0.002390509,12.69360279,0.000280368,1.48875408,1,0.00011805,0.6268455,0.000442687,2.35066797,0.001815016,9.63773496,47.6721,133.3984,6.0407,16,0.001151,6.11181,6,0,0,2.95E-05,0.156645,831.78495
866,3,Gold,20,6,1000,61.467,4.00E-05,0.2124,2.85E-05,0.151335,4,5.71E-05,0.303201,4.57E-05,0.242667,0.003049059,16.19050329,47.2495,85.5431,3.9345,24,0.00038827,2.0617137,9,0,0,5.71E-05,0.303201,1609.99731
902,3,Gold,27,28,300,102.8652,0.001224109,6.50001879,0.000262309,1.39286079,7,1.94E-05,0.103014,0.001476703,7.84129293,0.00254537,13.5159147,58.9732,65.1756,7.5115,25,0.00086465,4.5912915,9,8.74E-05,0.464094,0.00070921,3.7659051,19996.95608
905,3,Gold,25,8,700,78.8676,0.001100829,5.84540199,0.000146204,0.77634324,3,0.000189205,1.00467855,0.000266607,1.41568317,0.003233685,17.17086735,43.6267,75.1596,4.2128,22,0.00068802,3.6533862,7,0,0,0,0,0
910,3,Gold,19,6,100,101.598,0.002936169,15.59105739,0.000382223,2.02960413,6,2.61E-05,0.138591,0.000477779,2.53700649,0.003274957,17.39002167,38.4468,57.3156,5.0345,28,0.00061677,3.2750487,8,9.56E-05,0.507636,0.00037354,1.9834974,10532.37119
912,3,Gold,23,30,400,97.1082,0.005009945,26.60280795,0.00019702,1.0461762,10,0,0,0.000281458,1.49454198,0.003067888,16.29048528,46.4294,82.5566,4.4098,19,0.00058168,3.0887208,5,0,0,0,0,0
915,3,Gold,18,20,500,119.8566,0.004625937,24.56372547,0.000412081,2.18815011,3,0,0,0.000265859,1.41171129,0.002937736,15.59937816,40.5091,66.1357,6.4932,26,0.0011565,6.141015,7,0.000106343,0.56468133,0.00071782,3.8116242,20239.7245
958,3,Gold,18,6,180,90.2904,0.001770234,9.39994254,0.000343318,1.82301858,4,0,0,0.000632993,3.36119283,0.003669213,19.48352103,44.6217,61.3567,4.1433,17,0.00080465,4.2726915,5,0,0,0,0,0
974,3,Gold,17,20,80,48.8586,0.000947622,5.03187282,0.000430737,2.28721347,2,0,0,0.000105291,0.55909521,0.002603568,13.82494608,68.6347,86.1176,3.4301,20,0.00070832,3.7611792,7,0,0,0.00010529,0.5590899,2968.767369
975,3,Gold,19,14,900,91.0182,0.002963836,15.73796916,0.00048152,2.5568712,5,1.66E-05,0.088146,0.000157739,0.83759409,0.002847607,15.12079317,48.4678,71.1487,5.2187,16,0.00064756,3.4385436,6,0,0,0.00059775,3.1740525,16854.21878
995,3,Gold,22,12,25,90.6156,0.001465581,7.78223511,0.000111029,0.58956399,5,0,0,0.00019245,1.0219095,0.003019985,16.03612035,40.6683,58.0294,5.1985,30,0.00056255,2.9871405,6,0,0,0,0,0
1025,3,Gold,26,6,300,56.1744,0.000999864,5.30927784,0.000193156,1.02565836,4,3.41E-05,0.181071,0.000306776,1.62898056,0.002942781,15.62616711,56.5271,80.1853,3.3591,22,0.00076126,4.0422906,7,0,0,7.95E-05,0.422145,2241.58995
1043,3,Gold,16,10,200,76.6992,0.000326526,1.73385306,0.000118737,0.63049347,3,0.000118737,0.63049347,0.000282,1.49742,0.002627048,13.94962488,39.5909,90.4633,5.4576,14,0.00068274,3.6253494,8,0,0,5.94E-05,0.315414,1674.84834
1053,3,Gold,26,24,120,85.4424,0.003162212,16.79134572,0.000444686,2.36128266,5,4.94E-05,0.262314,6.18E-05,0.328158,0.002939869,15.61070439,45.6371,78.8908,4.5042,23,0.0012105,6.427755,6,0,0,0.00013588,0.7215228,3831.286068
1091,3,Gold,18,20,300,62.0088,0.000928156,4.92850836,0.000225768,1.19882808,2,0,0,0.000125426,0.66601206,0.002633955,13.98630105,35.3876,80.9143,4.2571,13,0.00081527,4.3290837,7,0,0,0.00022577,1.1988387,6365.833497
1094,3,Gold,18,24,200,52.3524,0.000873719,4.63944789,0.000174744,0.92789064,5,0,0,0.000128145,0.68044995,0.002947344,15.65039664,43.5238,83.3202,3.1146,19,0.00036114,1.9176534,6,0,0,0,0,0
1132,3,Gold,18,12,700,64.77,0.000803342,4.26574602,0.000223151,1.18493181,2,3.57E-05,0.189567,2.68E-05,0.142308,0.002918809,15.49887579,42.3926,76.4648,3.9358,15,0.00059804,3.1755924,6,0,0,0,0,0
1150,3,Gold,26,14,1000,77.913,5.24E-05,0.278244,1.75E-05,0.092925,0,8.74E-06,0.0464094,0.000122335,0.64959885,0.00360014,19.1167434,45.2652,55.3689,4.0413,17,0.00030584,1.6240104,6,0,0,0.00012233,0.6495723,3449.228913
1154,3,Gold,20,20,800,66.8904,0.000125968,0.66889008,0.000267683,1.42139673,3,7.87E-05,0.417897,0.000251937,1.33778547,0.002188701,11.62200231,32.6957,72.5468,5.7626,15,0.00069283,3.6789273,4,0,0,0.00014171,0.7524801,3995.669331
1172,3,Gold,18,28,800,133.4148,0.004160126,22.09026906,0.000347612,1.84581972,6,0,0,0.000269119,1.42902189,0.003106078,16.49327418,40.7681,75.769,7.491,22,0.0014689,7.799859,8,3.36E-05,0.178416,0,0,0
1193,3,Gold,22,6,250,84.7632,0.002426058,12.88236798,0.000463947,2.46355857,4,2.90E-05,0.15399,0.000212643,1.12913433,0.00329596,17.5015476,53.6941,61.1261,4.2639,29,0.00055094,2.9254914,10,6.77E-05,0.359487,0.00026097,1.3857507,7358.336217
1232,3,Gold,18,2,500,61.7034,0.000486443,2.58301233,0.000119617,0.63516627,4,0,0,0.000239234,1.27033254,0.003333333,17.69999823,49.4772,80.1818,3.3708,41,0.00047049,2.4983019,6,0,0,6.38E-05,0.338778,1798.91118
1235,3,Gold,18,6,40,72.9252,0.001031867,5.47921377,0.000273141,1.45037871,5,1.52E-05,0.080712,0.00016692,0.8863452,0.002443096,12.97283976,53.85,79.4286,5.2298,17,0.0007132,3.787092,6,0.000136571,0.72519201,7.59E-05,0.403029,2140.08399
1237,3,Gold,19,20,1000,61.875,0.001870067,9.93005577,0.000247965,1.31669415,4,0.000206637,1.09724247,0.000175642,0.93265902,0.003316527,17.61075837,44.925,78.4299,3.0779,23,0.00056825,3.0174075,8,0,0,0,0,0
1238,3,Gold,33,6,365,51.1932,0.000259384,1.37732904,4.58E-05,0.243198,2,0.000106805,0.56713455,0.000167836,0.89120916,0.002288679,12.15288549,62.8993,96.5333,4.2067,13,0.00096125,5.1042375,4,0,0,0,0,0
1240,3,Gold,20,24,325,137.3052,0.007369852,39.13391412,0.000365879,1.94281749,1,2.61E-05,0.138591,0.000209074,1.11018294,0.003292912,17.48536272,31.392,61.1429,5.4286,16,0.00073176,3.8856456,5,0,0,0,0,0
1253,3,Gold,19,28,480,120.9294,0.00208252,11.0581812,0.00018439,0.9791109,6,3.25E-05,0.172575,0.000141004,0.74873124,0.003557638,18.89105778,34.0673,63.5732,5.6311,28,0.0011931,6.335361,6,0,0,0,0,0
1255,3,Gold,19,56,2500,119.9976,0.001156206,6.13945386,0.000389335,2.06736885,3,1.18E-05,0.062658,0.000377537,2.00472147,0.003421425,18.16776675,50.3668,60.8414,6.1034,15,0.0012742,6.766002,7,0.000106182,0.56382642,1.18E-05,0.062658,332.71398
1265,3,Gold,26,8,100,67.2912,0.00197533,10.4890023,0.000412119,2.18835189,3,0,0,0.000156321,0.83006451,0.003339586,17.73320166,48.2906,68.9362,3.2213,18,0.00089529,4.7539899,5,0,0,0,0,0
1279,3,Gold,26,2,500,51.363,0.000451574,2.39785794,0.000397815,2.11239765,3,0,0,0.000301049,1.59857019,0.002505161,13.30240491,61,79.4678,3.9056,27,0.00054834,2.9116854,9,7.53E-05,0.399843,0,0,0
1292,3,Gold,23,4,200,92.88,0.002164846,11.49533226,0.000273919,1.45450989,4,3.53E-05,0.187443,0.000309264,1.64219184,0.002801046,14.87355426,64.0633,74.2839,5.5931,28,0.00098964,5.2549884,9,7.07E-05,0.375417,0.00015905,0.8445555,4484.589705
1339,3,Gold,22,24,800,91.4178,0.001185002,6.29236062,0.00010612,0.5634972,3,0,0,0,0,0.002741422,14.55695082,63.0649,81.0581,5.8581,20,0.00072515,3.8505465,5,0,0,0,0,0
1375,3,Gold,16,24,730,101.6082,0.006837904,36.30927024,0.000338424,1.79703144,7,2.60E-05,0.13806,0.000329747,1.75095657,0.003418952,18.15463512,64.2239,66.3046,3.7234,32,0.00053801,2.8568331,5,0,0,0,0,0
1382,3,Gold,22,10,600,71.2914,0.001147512,6.09328872,9.00E-05,0.4779,4,0.000168752,0.89607312,7.88E-05,0.418428,0.003296283,17.50326273,44.6301,69.8976,3.6997,23,0.00059626,3.1661406,7,0,0,0,0,0
1397,3,Gold,23,4,50,97.3866,0.00292644,15.5393964,0.00044409,2.3581179,5,4.55E-05,0.241605,0.000239126,1.26975906,0.003154179,16.74869049,33.3043,66.3538,5.2888,18,0.00097928,5.1999768,7,0.000170804,0.90696924,0.00035299,1.8743769,9952.941339
1408,3,Gold,19,42,450,220.0692,0.013081841,69.46457571,0.000230179,1.22225049,5,8.95E-05,0.475245,6.39E-05,0.339309,0.004245524,22.54373244,29.3897,42.5422,6.6747,22,0.0013555,7.197705,7,0.000179028,0.95063868,0.00067775,3.5988525,19109.90678
1413,3,Gold,20,10,100,45.5952,0.000258119,1.37061189,9.39E-05,0.498609,0,1.17E-05,0.062127,9.39E-05,0.498609,0.002393467,12.70930977,62.1084,91,3.7353,13,0.00065703,3.4888293,6,0,0,9.39E-05,0.498609,2647.61379
1477,3,Gold,22,20,150,69.0534,1.24E-05,0.065844,0.000123781,0.65727711,3,0,0,0.000148537,0.78873147,0.002772689,14.72297859,33.5426,63.6607,4.6964,23,0.00074268,3.9436308,5,0,0,0,0,0
1488,3,Gold,25,10,400,75.2358,0.001032018,5.48001558,0.000201369,1.06926939,1,0,0,0.000629279,3.34147149,0.002064035,10.96002585,28.9383,91.4634,6.5,10,0.0017872,9.490032,5,0,0,2.52E-05,0.133812,710.54172
1491,3,Gold,22,6,40,121.6998,0.001469755,7.80439905,0.000212495,1.12834845,5,3.54E-05,0.187974,0.00033645,1.7865495,0.00327596,17.3953476,44.0652,50.2054,6.4595,20,0.00040728,2.1626568,4,0,0,0,0,0
1521,3,Gold,20,10,300,123.8316,0.002460809,13.06689579,0.000148104,0.78643224,5,2.28E-05,0.121068,0.000660773,3.50870463,0.00375957,19.9633167,42.9787,57.903,5.5394,24,0.001276,6.77556,8,0.000421528,2.23831368,0.0011962,6.351822,33728.17482
1575,3,Gold,16,12,650,131.919,0.001699547,9.02459457,0.000399893,2.12343183,0,0.000344353,1.82851443,0.001088599,5.78046069,0.002843686,15.09997266,48.7059,52.2656,8.5469,23,0.0009553,5.072643,7,0.000322136,1.71054216,0.00029992,1.5925752,8456.574312
1588,3,Gold,17,10,150,72.1848,0.001459369,7.74924939,0.00018784,0.9974304,4,8.67E-05,0.460377,0.00017339,0.9207009,0.002485262,13.19674122,33.0058,70.3488,5.1802,11,0.00062132,3.2992092,6,0,0,0,0,0
1595,3,Gold,24,6,400,62.2626,0.001590323,8.44461513,0.000293297,1.55740707,5,7.17E-05,0.380727,7.82E-05,0.415242,0.003297964,17.51218884,86.297,75.9605,3.0771,28,0.00044972,2.3880132,8,0,0,1.96E-05,0.104076,552.64356
1607,3,Gold,23,6,300,99.9426,0.002428103,12.89322693,0.000271191,1.44002421,9,5.05E-05,0.268155,6.31E-06,0.0335061,0.003380424,17.95005144,48.2991,73.0896,5.2631,36,0.00075681,4.0186611,10,2.52E-05,0.133812,0.00014506,0.7702686,4090.126266
1620,3,Gold,18,4,200,81.708,0.00053286,2.8294866,0.000199822,1.06105482,2,4.44E-05,0.235764,0.00017762,0.9431622,0.003174956,16.85901636,33.2676,56.6434,4.7483,11,0.0008881,4.715811,5,0,0,8.88E-05,0.471528,2503.81368
1624,3,Gold,28,42,1260,84.666,0.000737912,3.91831272,0.000374813,1.99025703,10,0.000128842,0.68415102,0.001546102,8.20980162,0.003162481,16.79277411,39.3606,63.9556,4.7704,22,0.00089018,4.7268558,8,0,0,0,0,0
1626,3,Gold,16,28,450,109.6626,0.004303123,22.84958313,0.000114242,0.60662502,3,0,0,0.00053313,2.8309203,0.002665651,14.15460681,32.5797,63.4286,6.0143,15,0.00095202,5.0552262,5,0,0,0,0,0
1676,3,Gold,24,4,150,60.7368,0.001979651,10.51194681,0.000241702,1.28343762,5,2.30E-05,0.12213,0.000368307,1.95571017,0.002808342,14.91229602,72.6914,95.0328,3.2582,15,0.00069058,3.6669798,5,0,0,0,0,0
1688,3,Gold,25,10,50,163.2084,0.016906678,89.77446018,0.000564733,2.99873223,5,0,0,5.29E-05,0.280899,0.003723705,19.77287355,45.3524,73.0237,3.654,12,0.00063532,3.3735492,5,0,0,0,0,0
1692,3,Gold,21,12,500,68.1282,0.003165809,16.81044579,0.000296795,1.57598145,0,4.95E-05,0.262845,0.000284428,1.51031268,0.002386723,12.67349913,62.0417,85.9275,4.1865,20,0.00068015,3.6115965,9,9.89E-05,0.525159,0.00012366,0.6566346,3486.729726
1753,3,Gold,26,2,200,57.9156,0.0014153,7.515243,0.000136087,0.72262197,5,7.26E-05,0.385506,0.000326608,1.73428848,0.001587676,8.43055956,80.3218,128.16,6.2286,23,0.00054435,2.8904985,7,0,0,0,0,0
1767,3,Gold,17,8,350,87.5772,0.002132793,11.32513083,0.000495497,2.63108907,2,0,0,6.46E-05,0.343026,0.00294067,15.6149577,30.8824,79.8095,4.8462,19,0.0010987,5.834097,3,0,0,0,0,0
1770,3,Gold,18,10,160,54.1056,2.80E-05,0.14868,5.61E-05,0.297891,0,0,0,0.000112183,0.59569173,0.002159524,11.46707244,67.0526,88.6234,4.7532,10,0.00056092,2.9784852,4,0,0,0,0,0
1796,3,Gold,22,4,300,90.4908,0.001255937,6.66902547,0.000251187,1.33380297,3,0,0,0.000411034,2.18259054,0.002671721,14.18683851,66.2414,65.641,5.9402,21,0.00061655,3.2738805,4,0,0,0,0,0
1810,3,Gold,38,16,730,97.992,0.001966576,10.44251856,0.000236937,1.25813547,5,0.00033961,1.8033291,0.000252733,1.34201223,0.00259051,13.7556081,38.8012,91.2927,6.5976,34,0.0011768,6.248808,9,7.90E-05,0.41949,3.16E-05,0.167796,890.99676
1816,3,Gold,26,6,400,56.5494,0.002038821,10.82613951,0.000250382,1.32952842,3,3.58E-05,0.190098,0.000119229,0.63310599,0.002885349,15.32120319,70.0415,85.8512,3.0661,17,0.0010254,5.444874,6,0,0,0,0,0
1822,3,Gold,16,14,730,84.624,0.001035725,5.49969975,0.000553333,2.93819823,3,2.13E-05,0.113103,0.000205726,1.09240506,0.00290145,15.4066995,31.5784,66.5917,5.1051,26,0.00048239,2.5614909,7,0,0,0.00013479,0.7157349,3800.552319
1839,3,Gold,24,8,700,81.03,0.002013609,10.69226379,0.000335602,1.78204662,7,9.26E-05,0.491706,0.000335602,1.78204662,0.002881544,15.30099864,50.8387,70.5703,4.5783,24,0.00069435,3.6869985,4,0,0,0,0,0
1848,3,Gold,22,12,700,103.506,0.002190914,11.63375334,5.33E-05,0.283023,4,3.80E-05,0.20178,0.000190184,1.00987704,0.002769072,14.70377232,32.8375,72.4176,6.6099,24,0.00083681,4.4434611,9,0.000205398,1.09066338,0.00054773,2.9084463,15443.84985
1886,3,Gold,23,50,700,53.2722,0.000986926,5.24057706,0.000128172,0.68059332,5,2.56E-05,0.135936,7.69E-05,0.408339,0.003191489,16.94680659,66.4355,83.6145,2.8032,23,0.00062804,3.3348924,8,0,0,0,0,0
1905,3,Gold,16,8,200,116.4156,0.002131656,11.31909336,0.000298134,1.58309154,3,0,0,2.98E-05,0.158238,0.003816111,20.26354941,28.3451,47.5938,5.1211,23,0.00068571,3.6411201,7,0,0,0,0,0
1921,3,Gold,17,28,300,112.8102,0.001724196,9.15548076,0.000403714,2.14372134,3,0.000100929,0.53593299,0.000319607,1.69711317,0.003751178,19.91875518,29.9056,54.278,5.2489,23,0.00074014,3.9301434,6,0,0,0,0,0
1926,3,Gold,24,16,256,69.3924,0.003137966,16.66259946,0.000514278,2.73081618,6,0,0,2.61E-05,0.138591,0.003181549,16.89402519,54.0879,70.6082,3.2247,16,0.00064503,3.4251093,7,0,0,0,0,0
1930,3,Gold,17,8,400,94.158,0.001703224,9.04411944,0.000145397,0.77205807,3,0,0,0.00020771,1.1029401,0.002907943,15.44117733,26.9928,63.6286,5.6714,18,0.0022017,11.691027,5,0,0,0,0,0
1953,3,Gold,16,14,600,102.4686,0.00149056,7.9148736,0.000248427,1.31914737,3,0,0,0.000307576,1.63322856,0.002697203,14.32214793,44.4581,69.7719,6.3202,22,0.0012185,6.470235,6,0,0,0,0,0
